playerID,ballots,votes,inducted
kellge01,306.0,11.0,N
ashburi01,415.0,126.0,N
rusieam01,247.0,1.0,N
wertzvi01,396.0,4.0,N
valenfe01,496.0,31.0,N
marioma01,340.0,112.0,N
gonzami01,266.0,3.0,N
faberre01,121.0,3.0,N
gossari01,545.0,388.0,N
wilsoha01,226.0,21.0,N
jacksre01,423.0,396.0,Y
singebi01,374.0,0.0,N
moseswa01,269.0,1.0,N
blassst01,385.0,2.0,N
kellech01,283.0,11.0,N
reesepe01,379.0,169.0,N
camildo01,121.0,1.0,N
vuckope01,430.0,0.0,N
marisro01,401.0,94.0,N
ziskri01,447.0,0.0,N
mcdanli01,415.0,3.0,N
johnto01,473.0,97.0,N
robinfr02,415.0,370.0,Y
boudrlo01,193.0,2.0,N
abbotji01,516.0,13.0,N
marbefi01,269.0,2.0,N
ricesa01,168.0,1.0,N
hebneri01,443.0,1.0,N
newsobo01,396.0,31.0,N
vandejo01,302.0,72.0,N
pruethu01,153.0,1.0,N
walkeha01,266.0,1.0,N
crawfsa01,226.0,1.0,N
dunlafr01,78.0,2.0,N
kellge01,383.0,141.0,N
blylebe01,499.0,87.0,N
hoytwa01,226.0,13.0,N
conceda01,473.0,80.0,N
willicy01,226.0,7.0,N
doerrbo01,306.0,15.0,N
chapmsa01,266.0,1.0,N
matheed01,383.0,239.0,N
wilsoha01,269.0,72.0,N
rowesc01,269.0,3.0,N
lajoina01,78.0,2.0,N
ruelmu01,266.0,10.0,N
careyma01,252.0,55.0,N
mccarjo99,274.0,3.0,N
ripkeca01,545.0,537.0,Y
keyji01,506.0,3.0,N
schanwa01,193.0,1.0,N
oneilst01,226.0,3.0,N
schanwa01,168.0,1.0,N
torrejo01,427.0,60.0,N
puhlte01,473.0,1.0,N
sheckji01,202.0,1.0,N
marioma01,306.0,22.0,N
gladdfr01,432.0,0.0,N
clarkfr01,247.0,53.0,N
gowdyha01,269.0,38.0,N
murphda05,539.0,62.0,N
davisha01,247.0,1.0,N
lolicmi01,447.0,47.0,N
mungova01,269.0,2.0,N
grantge01,266.0,1.0,N
lazzeto01,266.0,80.0,N
wheatza01,274.0,4.0,N
rudoldi01,226.0,1.0,N
rixeyep01,226.0,5.0,N
boudrlo01,283.0,146.0,N
cardele01,415.0,1.0,N
doerrbo01,300.0,75.0,N
wilsoji01,193.0,17.0,N
vandejo01,340.0,95.0,N
foxne01,396.0,64.0,N
rommeed01,266.0,7.0,N
deandi01,202.0,40.0,N
wertzvi01,360.0,2.0,N
roepr01,300.0,1.0,N
bucknbi01,470.0,10.0,N
perryga01,443.0,342.0,Y
sexsori01,571.0,0.0,N
dykesji01,251.0,1.0,N
snidedu01,396.0,84.0,N
stephri01,160.0,1.0,N
kaatji01,443.0,62.0,N
moorete01,283.0,33.0,N
castivi02,573.0,6.0,N
faberre01,262.0,1.0,N
grimmch01,234.0,6.0,N
moseswa01,360.0,7.0,N
morrija02,539.0,237.0,N
meusebo01,247.0,1.0,N
robinwi01,274.0,46.0,N
benchjo01,447.0,431.0,Y
milledo02,121.0,1.0,N
evansdw01,473.0,28.0,N
murphda05,516.0,54.0,N
cepedor01,447.0,176.0,N
kalinal01,385.0,340.0,Y
allenbe01,432.0,0.0,N
marisro01,374.0,69.0,N
vanslan01,515.0,0.0,N
tennefr02,201.0,5.0,N
schoere01,415.0,135.0,N
schmija01,549.0,0.0,N
cronijo01,168.0,33.0,N
howarel01,388.0,55.0,N
schaapa01,385.0,0.0,N
ruffire01,266.0,99.0,N
garneph01,456.0,2.0,N
cravaga01,202.0,1.0,N
hemusso01,302.0,1.0,N
friscfr01,263.0,67.0,N
snidedu01,380.0,101.0,N
selkige01,121.0,1.0,N
bradlbi01,233.0,1.0,N
howarel01,385.0,29.0,N
whitebu01,193.0,1.0,N
dinnebi01,233.0,1.0,N
medwijo01,160.0,34.0,N
nehfar01,274.0,1.0,N
mcgrajo01,201.0,5.0,N
haineje01,251.0,10.0,N
smithoz01,472.0,433.0,Y
hafeych01,252.0,2.0,N
gonzalu01,571.0,5.0,N
hillejo01,425.0,11.0,N
cuyleki01,153.0,4.0,N
moseswa01,266.0,1.0,N
sosasa01,571.0,41.0,N
facero01,415.0,22.0,N
mcginjo01,202.0,53.0,N
smithsh01,121.0,1.0,N
lyonste01,121.0,15.0,N
wrighgl01,252.0,1.0,N
ferrewe01,193.0,7.0,N
cansejo01,545.0,6.0,N
torrejo01,403.0,45.0,N
facero01,401.0,23.0,N
marbefi01,160.0,2.0,N
howarel01,365.0,19.0,N
jennihu01,233.0,64.0,N
kendaja01,440.0,2.0,N
willsma01,403.0,104.0,N
alouje01,395.0,1.0,N
medwijo01,292.0,212.0,N
mclaide01,395.0,2.0,N
bendech01,263.0,35.0,N
conrowi01,247.0,1.0,N
martipe01,201.0,5.0,N
nichobi01,269.0,1.0,N
sainjo01,360.0,11.0,N
altroni01,264.0,1.0,N
rosepe01,423.0,14.0,N
careyma01,274.0,7.0,N
hrbekke01,499.0,5.0,N
drysddo01,362.0,76.0,N
facero01,388.0,23.0,N
tiantlu01,472.0,85.0,N
grimebu01,264.0,9.0,N
jenkife01,443.0,334.0,Y
bondto01,78.0,1.0,N
darkal01,432.0,80.0,N
rommeed01,226.0,1.0,N
marioma01,292.0,90.0,N
sainjo01,380.0,47.0,N
blylebe01,496.0,145.0,N
schalra01,153.0,24.0,N
judgejo01,266.0,9.0,N
akerja01,385.0,0.0,N
oneilst01,121.0,2.0,N
trammal01,573.0,211.0,N
johnto01,520.0,154.0,N
rickebr01,247.0,2.0,N
schalra01,234.0,44.0,N
wilsoha01,168.0,16.0,N
howarfr01,432.0,6.0,N
stephri01,193.0,2.0,N
booneaa01,549.0,2.0,N
grimebu01,201.0,1.0,N
suttebr01,473.0,130.0,N
matheed01,379.0,301.0,Y
lolicmi01,427.0,109.0,N
johnto01,506.0,111.0,N
jennihu01,247.0,92.0,N
averiea01,160.0,3.0,N
granted01,202.0,1.0,N
martipe01,247.0,1.0,N
faberre01,226.0,8.0,N
guidrro01,470.0,37.0,N
gomezle01,264.0,35.0,N
mcdougi01,340.0,3.0,N
raschvi01,362.0,37.0,N
clemero02,549.0,206.0,N
pinsova01,425.0,43.0,N
rayji01,385.0,0.0,N
rixeyep01,251.0,8.0,N
hackst01,153.0,4.0,N
youngro01,233.0,44.0,N
hornsro01,226.0,105.0,N
mcinnst01,153.0,8.0,N
darkal01,385.0,43.0,N
lemonbo01,360.0,90.0,N
wilsoji01,168.0,4.0,N
faberre01,266.0,68.0,N
elberki01,233.0,1.0,N
luquedo01,201.0,1.0,N
smithle02,549.0,166.0,N
podrejo01,388.0,2.0,N
rommeed01,269.0,12.0,N
derripa01,168.0,1.0,N
marquru01,252.0,15.0,N
daubeja01,262.0,1.0,N
whiteea01,266.0,2.0,N
youngro01,247.0,22.0,N
fostege01,430.0,24.0,N
foxxji01,226.0,21.0,N
wambsbi01,193.0,1.0,N
hermaba01,168.0,2.0,N
lombaer01,306.0,25.0,N
kellge01,300.0,90.0,N
martipe01,202.0,1.0,N
cepedor01,385.0,48.0,N
sainjo01,201.0,3.0,N
marquru01,153.0,4.0,N
hermaba01,269.0,7.0,N
cramedo01,160.0,1.0,N
friscfr01,247.0,101.0,N
bendech01,202.0,39.0,N
combsea01,266.0,34.0,N
mizejo01,360.0,157.0,N
dykesji01,269.0,27.0,N
lopezal01,193.0,1.0,N
nehfar01,266.0,13.0,N
lemonbo01,302.0,21.0,N
aloumo01,571.0,6.0,N
wynnea01,300.0,140.0,N
cuyleki01,234.0,10.0,N
riceji01,497.0,146.0,N
martibi02,292.0,1.0,N
parkeda01,506.0,53.0,N
torrejo01,423.0,63.0,N
shockur01,262.0,1.0,N
finlest01,569.0,4.0,N
roushed01,251.0,97.0,N
suttebr01,520.0,400.0,Y
mcgwima01,581.0,115.0,N
gehrich01,121.0,52.0,N
clarkfr01,262.0,63.0,N
darkal01,360.0,54.0,N
luquedo01,264.0,1.0,N
martied01,569.0,204.0,N
cepedor01,415.0,42.0,N
hornsro01,201.0,53.0,N
bartedi01,226.0,1.0,N
allendi01,470.0,89.0,N
mcdougi01,292.0,4.0,N
reesepe01,300.0,97.0,N
kellech01,269.0,7.0,N
nichoki01,247.0,5.0,N
mcdougi01,380.0,2.0,N
thomsbo01,388.0,9.0,N
martimo01,302.0,2.0,N
reesepe01,283.0,81.0,N
rizzuph01,160.0,44.0,N
mcnalda01,395.0,7.0,N
boudrlo01,201.0,68.0,N
torrejo01,443.0,41.0,N
schanwa01,121.0,1.0,N
helmsto01,374.0,1.0,N
mizejo01,300.0,126.0,N
rosepe01,430.0,41.0,N
robinbi02,447.0,0.0,N
martied01,581.0,191.0,N
camildo01,269.0,3.0,N
milleha01,201.0,1.0,N
youngro01,274.0,34.0,N
rizzuph01,360.0,92.0,N
aparilu01,374.0,252.0,N
waltebu01,306.0,24.0,N
cepedor01,423.0,252.0,N
guidrro01,460.0,25.0,N
furilca01,302.0,2.0,N
gosligo01,266.0,26.0,N
hermabi01,201.0,26.0,N
gleaski01,274.0,1.0,N
bottoji01,168.0,8.0,N
ansonca01,78.0,39.0,N
waltebu01,201.0,35.0,N
lazzeto01,252.0,30.0,N
mccarjo99,264.0,1.0,N
bottoji01,252.0,16.0,N
earnsge01,193.0,3.0,N
marioma01,160.0,16.0,N
cavarph01,340.0,37.0,N
cepedor01,444.0,211.0,N
phillde01,233.0,1.0,N
fingero01,443.0,291.0,N
luzingr01,444.0,1.0,N
willibi01,415.0,97.0,N
hornsro01,233.0,182.0,Y
drysddo01,415.0,233.0,N
grovele01,161.0,123.0,Y
grudzma01,440.0,0.0,N
murphda05,472.0,70.0,N
deshaji01,515.0,1.0,N
waltebu01,340.0,20.0,N
stottme01,385.0,3.0,N
mattido01,543.0,86.0,N
lucasre01,266.0,1.0,N
hoytwa01,160.0,18.0,N
hodgegi01,380.0,218.0,N
dykesji01,226.0,3.0,N
luquedo01,262.0,1.0,N
powervi01,360.0,2.0,N
vanceda01,168.0,52.0,N
conceda01,520.0,65.0,N
darkal01,380.0,53.0,N
milnejo01,427.0,0.0,N
cartega01,499.0,248.0,N
terrybi01,262.0,7.0,N
wettejo01,520.0,4.0,N
mayle01,427.0,3.0,N
hermabi01,266.0,7.0,N
johnto01,497.0,93.0,N
caminke01,545.0,2.0,N
turnete01,161.0,2.0,N
walshed01,202.0,115.0,N
rizzuph01,300.0,79.0,N
smithle02,573.0,290.0,N
friscfr01,161.0,136.0,Y
hodgegi01,396.0,161.0,N
maranra01,247.0,51.0,N
moorete01,269.0,7.0,N
riceji01,470.0,166.0,N
lemonbo01,283.0,47.0,N
crowlte01,447.0,0.0,N
lylesp01,447.0,25.0,N
wagneho01,78.0,5.0,N
johnswa01,226.0,189.0,Y
hodgegi01,415.0,205.0,N
spencji01,427.0,0.0,N
rolfere01,266.0,13.0,N
wanerpa01,202.0,4.0,N
valenfe01,506.0,19.0,N
hardeme01,168.0,2.0,N
burnsge01,153.0,1.0,N
vanceda01,262.0,10.0,N
parkeda01,496.0,51.0,N
vaughar01,283.0,82.0,N
lombaer01,266.0,4.0,N
ruffire01,264.0,24.0,N
gordojo01,292.0,66.0,N
olivato01,470.0,170.0,N
richajr01,425.0,7.0,N
simmoal01,168.0,90.0,N
cepedor01,425.0,152.0,N
davisma01,496.0,1.0,N
lopated01,340.0,2.0,N
wyattwh01,266.0,1.0,N
greenha01,234.0,75.0,N
lazzeto01,234.0,29.0,N
bushjo01,266.0,5.0,N
cravaga01,262.0,2.0,N
hafeych01,226.0,1.0,N
friscfr01,226.0,14.0,N
burdele01,401.0,48.0,N
